sequence_a,sequence_b,label_a,label_b,video_id_a,video_id_b,same_numeric_video_id,border_l1,center_l1,hist_cosine,edge_l1,coarse_l1,border_l1_pct,center_l1_pct,hist_cosine_pct,edge_l1_pct,coarse_l1_pct,composite_pct,rank_a_to_b,rank_b_to_a,reciprocal_top3
flip__0049,notflip__0055,flip,notflip,0049,0055,0,0.04301495850086212,0.035879846662282944,0.3306245803833008,0.034161727875471115,0.07629941403865814,0.466617538688283,0.43994104642593956,0.8200442151805453,0.12984524686809137,0.18437730287398674,0.37904937361827556,33,33,0
notflip__0016,notflip__0034,notflip,notflip,0016,0034,0,0.01332587469369173,0.047915127128362656,0.3031914234161377,0.0491488054394722,0.1041446253657341,0.15342667649226235,0.6638172439204126,0.7873249815770081,0.34959469417833455,0.3145173176123803,0.37905674281503315,52,36,0
flip__0028,notflip__0008,flip,notflip,0028,0008,0,0.049468766897916794,0.03687753155827522,0.058650970458984375,0.05059279128909111,0.10022305697202682,0.496683861459101,0.4661753868828298,0.19322033898305085,0.41223286661753866,0.28975681650700075,0.3794915254237288,53,25,0
flip__0019,notflip__0024,flip,notflip,0019,0024,0,0.03309028968214989,0.05309978127479553,0.08939486742019653,0.046827029436826706,0.1068316251039505,0.39793662490788506,0.7391304347826086,0.3173176123802506,0.275313190862196,0.3344141488577745,0.3795578481945468,30,53,0
flip__0026,flip__0038,flip,flip,0026,0038,0,0.03241767734289169,0.015133674256503582,0.1837521195411682,0.05006080120801926,0.1095186248421669,0.3924834193072955,0.08253500368459837,0.5815770081061165,0.3864406779661017,0.3568165070007369,0.3797273397199705,33,54,0
flip__0007,notflip__0045,flip,notflip,0007,0045,0,0.007839779369533062,0.03326128423213959,0.3055976629257202,0.05373917147517204,0.1095186248421669,0.0632277081798084,0.38349299926308034,0.7901252763448784,0.5739130434782609,0.356963890935888,0.3798599852616065,24,40,0
flip__0004,flip__0054,flip,flip,0004,0054,0,0.02074171043932438,0.024310246109962463,0.18537038564682007,0.05191138759255409,0.11209151148796082,0.26676492262343404,0.21488577745025791,0.5852616064848931,0.48032424465733237,0.37833456153279293,0.3799557848194547,24,38,0
flip__0039,notflip__0027,flip,notflip,0039,0027,0,0.04769778251647949,0.01151219755411148,0.05236005783081055,0.054248370230197906,0.10697686672210693,0.4872512896094326,0.04878408253500369,0.16683861459100957,0.6001473839351511,0.33603537214443624,0.3801179071481209,44,42,0
flip__0049,notflip__0056,flip,notflip,0049,0056,0,0.039971724152565,0.03621581196784973,0.37450188398361206,0.03407812863588333,0.07420375198125839,0.44893146647015475,0.4490788504053058,0.87310243183493,0.12866617538688283,0.1756816507000737,0.3802063375092115,34,33,0
flip__0012,notflip__0028,flip,notflip,0012,0028,0,0.026869311928749084,0.07089889794588089,0.04537886381149292,0.05143639072775841,0.10227201133966446,0.33971997052321296,0.9047899778924098,0.1428150331613854,0.4546794399410464,0.30243183492999265,0.3803610906411201,51,42,0
notflip__0008,notflip__0016,notflip,notflip,0008,0016,0,0.0463581345975399,0.028678713366389275,0.06745648384094238,0.05099179595708847,0.1080247014760971,0.48047162859248344,0.2932940309506264,0.22932940309506264,0.4308032424465733,0.34591009579955784,0.3805084745762712,26,53,0
flip__0018,notflip__0024,flip,notflip,0018,0024,0,0.03467859700322151,0.041404664516448975,0.07592505216598511,0.04977960139513016,0.108833909034729,0.4101694915254237,0.5532792925571113,0.26396462785556374,0.3737656595431098,0.3516580692704495,0.38064112011790713,30,54,0
flip__0027,notflip__0006,flip,notflip,0027,0006,0,0.040906425565481186,0.02493489347398281,0.04101145267486572,0.05587095394730568,0.09551302343606949,0.45497420781134856,0.22697126013264554,0.1277818717759764,0.6813559322033899,0.2641120117907148,0.38065585851142225,39,21,0
flip__0015,flip__0029,flip,flip,0015,0029,0,0.01929771713912487,0.09151056408882141,0.16166287660598755,0.04493843764066696,0.1063595861196518,0.24377302873986736,0.9684598378776713,0.5341193809874724,0.2403831982313928,0.33087693441414884,0.38089167280766395,17,54,0
flip__0031,notflip__0034,flip,notflip,0031,0034,0,0.009724482893943787,0.03641307353973389,0.28729456663131714,0.05238258093595505,0.11060275882482529,0.09403095062638173,0.4539425202652911,0.7609432571849668,0.5067059690493736,0.3672807663964628,0.3809064112011791,56,37,0
flip__0001,notflip__0009,flip,notflip,0001,0009,0,0.0507800467312336,0.016635315492749214,0.3646475076675415,0.03639990836381912,0.08996783941984177,0.503168754605748,0.10184229918938836,0.8619012527634488,0.15298452468680915,0.23964627855563744,0.38092851879145173,20,19,0
notflip__0027,notflip__0030,notflip,notflip,0027,0030,0,0.038060255348682404,0.004898148123174906,0.054283738136291504,0.05847013369202614,0.09595394879579544,0.43625644804716285,0.008106116433308769,0.17450257921886514,0.782756079587325,0.26617538688282977,0.3809579955784819,43,39,0
flip__0048,notflip__0024,flip,notflip,0048,0024,0,0.01182082761079073,0.07261823862791061,0.11061286926269531,0.05333637818694115,0.10593422502279282,0.12689756816507,0.9126013264554164,0.39292557111274873,0.5544583640383198,0.3277818717759764,0.381105379513633,27,55,0
flip__0045,notflip__0039,flip,notflip,0045,0039,0,0.02480587363243103,0.08449059724807739,0.19808757305145264,0.0406520739197731,0.09065774083137512,0.31746499631540165,0.9538688282977156,0.6095799557848195,0.19277818717759765,0.2421518054532056,0.3811569638909359,45,24,0
flip__0034,notflip__0030,flip,notflip,0034,0030,0,0.013430699706077576,0.0254747923463583,0.02576214075088501,0.06720247119665146,0.11872600018978119,0.15490051584377304,0.2361090641120118,0.07516580692704496,0.9587324981577008,0.4327192336035372,0.38128224023581425,34,40,0
flip__0004,flip__0060,flip,flip,0004,0060,0,0.018759125843644142,0.02402528189122677,0.2559780478477478,0.05021660029888153,0.11695197969675064,0.23507737656595432,0.20913780397936624,0.7130434782608696,0.3926308032424466,0.4185703758290346,0.3815622697126013,25,38,0
flip__0056,notflip__0055,flip,notflip,0056,0055,0,0.03922725096344948,0.05137782171368599,0.21438419818878174,0.03654051199555397,0.0802728533744812,0.4445099484156227,0.7133382461311717,0.640972733971997,0.15593220338983052,0.19896831245394253,0.38176123802505524,32,34,0
notflip__0002,notflip__0019,notflip,notflip,0002,0019,0,0.043816328048706055,0.035382650792598724,0.11270403861999512,0.04832042008638382,0.10154061764478683,0.47044952100221077,0.42682387619749446,0.3986735445836404,0.3187914517317612,0.2975681650700074,0.38176860722181283,21,58,0
flip__0057,notflip__0053,flip,notflip,0057,0053,0,0.035073187202215195,0.040517378598451614,0.3067321181297302,0.03877868875861168,0.08032991737127304,0.4138540899042004,0.5370670596904937,0.7915991156963891,0.17686072218128224,0.19926308032424467,0.3817907148120855,35,35,0
flip__0026,notflip__0006,flip,notflip,0026,0006,0,0.04650680348277092,0.02891720086336136,0.05499798059463501,0.0539785698056221,0.09337066859006882,0.481650700073692,0.2975681650700074,0.17774502579218865,0.5867354458364038,0.2548268238761975,0.38196757553426675,34,22,0
flip__0006,flip__0010,flip,flip,0006,0010,0,0.02958274632692337,0.029746348038315773,0.2647700905799866,0.048993006348609924,0.09246809780597687,0.3663964627855564,0.3134856300663228,0.7285187914517317,0.34340456890198967,0.25128960943257184,0.38204863669859984,16,14,0
flip__0019,notflip__0003,flip,notflip,0019,0003,0,0.01699388213455677,0.03985791280865669,0.11090618371963501,0.050117794424295425,0.12898123264312744,0.21282240235814295,0.5260132645541636,0.393515106853353,0.3879145173176124,0.516138540899042,0.38209285187914516,31,40,0
flip__0013,notflip__0031,flip,notflip,0013,0031,0,0.01641893945634365,0.03709349408745766,0.08311539888381958,0.05797993764281273,0.10282706469297409,0.20397936624907886,0.47059690493736184,0.2950626381724392,0.76551215917465,0.30670596904937364,0.3822918201915992,48,30,0
flip__0028,flip__0039,flip,flip,0028,0039,0,0.030819833278656006,0.02030118741095066,0.12401771545410156,0.05397477373480797,0.09905592352151871,0.3802505526897568,0.15239498894620487,0.4350773765659543,0.5864406779661017,0.28224023581429625,0.3824244657332351,54,45,0
notflip__0005,notflip__0057,notflip,notflip,0005,0057,0,0.03875560685992241,0.019604651257395744,0.037943482398986816,0.056247152388095856,0.10423799604177475,0.4412675018422992,0.14222549742078114,0.11790714812085483,0.698894620486367,0.3149594694178335,0.3828076639646279,29,38,0
flip__0034,notflip__0019,flip,notflip,0034,0019,0,0.01128732692450285,0.022795630618929863,0.2022343873977661,0.056072354316711426,0.1140470951795578,0.11834929992630804,0.18894620486366986,0.6170965364775239,0.6885777450257922,0.39277818717759766,0.3828739867354458,35,59,0
flip__0016,notflip__0024,flip,notflip,0016,0024,0,0.030608125030994415,0.057120561599731445,0.10616731643676758,0.046922024339437485,0.10372446477413177,0.37789240972733973,0.787030213706706,0.37921886514369935,0.27840825350036846,0.31319086219602066,0.38293294030950625,31,56,0
flip__0049,notflip__0047,flip,notflip,0049,0047,0,0.042731091380119324,0.041625265032052994,0.3512818217277527,0.03341313451528549,0.06594564020633698,0.46543846720707444,0.5582903463522476,0.8452468680913781,0.11997052321296979,0.14679439941046427,0.38294030950626384,35,35,0
flip__0019,flip__0033,flip,flip,0019,0033,0,0.02221663109958172,0.02086295746266842,0.10491311550140381,0.052336983382701874,0.12665733695030212,0.28592483419307296,0.1596168017686072,0.37317612380250553,0.5043478260869565,0.49771554900515846,0.38301400147383935,32,44,0
flip__0020,flip__0042,flip,flip,0020,0042,0,0.015397894196212292,0.0663764551281929,0.10823827981948853,0.054202768951654434,0.091767817735672,0.1873249815770081,0.8736919675755342,0.3865880619012528,0.5980840088430361,0.24819454679439942,0.3832203389830509,37,46,0
flip__0024,notflip__0029,flip,notflip,0024,0029,0,0.020362606272101402,0.030851343646645546,0.22866082191467285,0.050501592457294464,0.10988692939281464,0.26072218128224023,0.333382461311717,0.6694178334561532,0.4081061164333088,0.3593220338983051,0.3834193072955048,44,46,0
flip__0004,notflip__0042,flip,notflip,0004,0042,0,0.012647420167922974,0.038530245423316956,0.37091726064682007,0.05041800066828728,0.10553481429815292,0.14060427413411938,0.49874723655121594,0.8686809137803979,0.40309506263817246,0.32321296978629327,0.3837803979366249,26,43,0
flip__0001,notflip__0002,flip,notflip,0001,0002,0,0.0555286705493927,0.012113683857023716,0.2385169267654419,0.04472564533352852,0.09878098964691162,0.5257184966838615,0.054532056005895356,0.6862196020633751,0.23728813559322035,0.28091378039793663,0.38378776713338253,21,22,0
flip__0034,flip__0038,flip,flip,0034,0038,0,0.012151104398071766,0.023834720253944397,0.04949444532394409,0.062365103513002396,0.12545907497406006,0.13323507737656595,0.20574797347089166,0.1565217391304348,0.8885777450257922,0.48843036109064114,0.3838467207074429,36,55,0
notflip__0006,notflip__0045,notflip,notflip,0006,0045,0,0.017989933490753174,0.05366693064570427,0.016244828701019287,0.05770253762602806,0.10691981017589569,0.2243183492999263,0.7487103905674282,0.044657332350773765,0.7562269712601326,0.33559322033898303,0.38400884303610905,23,41,0
flip__0013,notflip__0027,flip,notflip,0013,0027,0,0.01891399919986725,0.06237685680389404,0.10018956661224365,0.04879540950059891,0.11876751482486725,0.23787767133382462,0.840972733971997,0.35578481945467944,0.3352984524686809,0.4336035372144436,0.38428887251289606,49,44,0
flip__0009,notflip__0003,flip,notflip,0009,0003,0,0.0362262986600399,0.04676097258925438,0.08925420045852661,0.05063460022211075,0.09256665408611298,0.4219602063375092,0.6449521002210759,0.31643330876934417,0.4144436256448047,0.2518791451731761,0.384406779661017,19,41,0
flip__0002,notflip__0005,flip,notflip,0002,0005,0,0.026444146409630775,0.052928004413843155,0.29775285720825195,0.04078127443790436,0.08553273975849152,0.33500368459837876,0.7363301400147384,0.7789240972733972,0.19380987472365513,0.21945467943994104,0.3845983787767133,19,30,0
flip__0001,flip__0059,flip,flip,0001,0059,0,0.013565599918365479,0.035957589745521545,0.1986180543899536,0.052029188722372055,0.11654216796159744,0.15829034635224762,0.4425939572586588,0.6103168754605748,0.488135593220339,0.41562269712601324,0.3848268238761975,22,39,0
flip__0011,flip__0043,flip,flip,0011,0043,0,0.02209046483039856,0.09212841838598251,0.06980687379837036,0.04957820475101471,0.11185289919376373,0.28371407516580693,0.969933677229182,0.2374355195283714,0.36507000736919676,0.37641857037582904,0.3848415622697126,35,52,0
flip__0004,flip__0061,flip,flip,0004,0061,0,0.012808342464268208,0.02205987274646759,0.31378746032714844,0.05185438692569733,0.11888162791728973,0.14310980103168755,0.1770081061164333,0.8014738393515107,0.47708179808400886,0.43434045689019896,0.38485630066322774,27,38,0
flip__0014,notflip__0031,flip,notflip,0014,0031,0,0.011240559630095959,0.031130855903029442,0.22536307573318481,0.05614835023880005,0.10359478741884232,0.11717022844509949,0.3391304347826087,0.6642593957258659,0.6922623434045689,0.31230655858511425,0.3852321296978629,54,31,0
notflip__0008,notflip__0047,notflip,notflip,0008,0047,0,0.032878976315259933,0.02324151061475277,0.032025277614593506,0.06024472042918205,0.0943303182721138,0.39661016949152544,0.1967575534266765,0.09815770081061165,0.8366985998526161,0.2593957258658806,0.38557111274871037,27,36,0
flip__0049,notflip__0053,flip,notflip,0049,0053,0,0.040146008133888245,0.04149826243519783,0.2955170273780823,0.034439124166965485,0.08282499015331268,0.44996315401621223,0.5554900515843773,0.7747973470891673,0.1320560058953574,0.2097273397199705,0.3856005895357406,36,36,0
flip__0034,notflip__0032,flip,notflip,0034,0032,0,0.02742890827357769,0.04824897646903992,0.01931309700012207,0.055749356746673584,0.09969913214445114,0.34532056005895356,0.6697126013264554,0.055858511422254974,0.6760501105379514,0.2866617538688283,0.38582166543846724,37,36,0
notflip__0004,notflip__0058,notflip,notflip,0004,0058,0,0.030970091000199318,0.02298063598573208,0.029254794120788574,0.058663930743932724,0.10560224205255508,0.3817243920412675,0.1920412675018423,0.09005158437730287,0.7885040530582167,0.32380250552689754,0.3858806190125276,36,33,0
notflip__0025,notflip__0033,notflip,notflip,0025,0033,0,0.022500552237033844,0.02657465822994709,0.17072176933288574,0.05232558026909828,0.11012034863233566,0.2885777450257922,0.25541635961680176,0.5523949889462049,0.5034635224760501,0.361238025055269,0.38597641857037585,53,35,0
flip__0021,flip__0040,flip,flip,0021,0040,0,0.030601099133491516,0.04740840196609497,0.08018559217453003,0.05179738625884056,0.0983608216047287,0.3774502579218865,0.6570375829034635,0.2828297715549005,0.47383935151068535,0.27943994104642594,0.38599115696389097,35,53,0
flip__0004,notflip__0011,flip,notflip,0004,0011,0,0.043765660375356674,0.027275724336504936,0.33208900690078735,0.03307873755693436,0.0996161475777626,0.4698599852616065,0.2655858511422255,0.8226971260132645,0.11746499631540162,0.28636698599852617,0.386005895357406,28,19,0
flip__0004,flip__0059,flip,flip,0004,0059,0,0.020517734810709953,0.026410730555653572,0.23440861701965332,0.050231799483299255,0.11546321958303452,0.26249078850405305,0.2524686809137804,0.6785556374355195,0.39292557111274873,0.4067796610169492,0.38605747973470894,29,40,0
flip__0007,notflip__0051,flip,notflip,0007,0051,0,0.02315491996705532,0.02555154450237751,0.14080363512039185,0.05378856882452965,0.10772383213043213,0.29771554900515845,0.2374355195283714,0.4788504053058217,0.5770081061164333,0.34310980103168753,0.38606484893146653,25,43,0
flip__0059,notflip__0004,flip,notflip,0059,0004,0,0.05620765686035156,0.017573531717061996,0.07225537300109863,0.051033589988946915,0.1107013151049614,0.5295504789977893,0.11436993367722918,0.24952100221075904,0.4327192336035372,0.36831245394252027,0.386352247605011,41,37,0
notflip__0008,notflip__0053,notflip,notflip,0008,0053,0,0.039502352476119995,0.03799403831362724,0.030108928680419922,0.05182398483157158,0.11223675310611725,0.44613117170228445,0.48798820928518793,0.09285187914517318,0.4750184229918939,0.3795136330140015,0.3864480471628592,28,37,0
flip__0026,flip__0042,flip,flip,0026,0042,0,0.01626814715564251,0.05503933131694794,0.201346755027771,0.04886380955576897,0.11003215610980988,0.2014738393515107,0.763596168017686,0.6156226971260133,0.33824613117170227,0.36035372144436256,0.3868828297715549,35,47,0
flip__0034,notflip__0037,flip,notflip,0034,0037,0,0.013534769415855408,0.051174622029066086,0.026799440383911133,0.05905533209443092,0.1130511462688446,0.15711127487103907,0.7105379513633014,0.08017686072218128,0.8016212232866617,0.38540899042004423,0.3868901989683125,38,36,0
